9 2490 9623
5 90 -0.23731 -0.00554774
5 509 -0.235828 -0.0380261
5 91 -0.21949 0.136034
5 92 -0.232517 -0.0105209
5 93 -0.22748 0.00819576
5 94 -0.226998 -0.00278657
5 95 -0.225548 0.00328307
5 96 -0.19084 0.111561
5 97 -0.183816 0.0326752
5 98 -0.181781 0.146894
5 620 -0.191855 8.11849e-05
5 99 -0.1889 -0.00959778
5 103 -0.179861 -0.0200503
5 105 -0.176667 -0.0265967
5 623 -0.153025 -0.18255
5 106 -0.170501 -0.0257637
5 108 -0.149951 -0.176533
5 455 -0.148997 -0.168036
5 109 -0.148997 -0.168036
5 110 -0.147602 -0.099747
0 895 -0.106273 -0.17674
5 895 -0.147602 -0.099747
5 111 -0.149516 -0.15879
5 511 -0.144298 -0.163326
5 112 -0.14362 -0.148829
5 115 -0.14842 -0.00495168
5 116 -0.147977 -0.0101588
5 118 -0.135882 -0.178283
5 119 -0.129327 -0.120546
5 627 -0.140286 -0.00692281
5 120 -0.142737 -0.0419602
5 121 -0.131728 0.120106
0 896 -0.0840359 -0.0929796
5 896 -0.1409 -0.0215923
5 126 -0.121821 -0.115536
5 127 -0.123673 -0.193543
5 128 -0.123673 -0.193543
5 456 -0.1231 -0.181184
5 129 -0.123395 0.113293
5 130 -0.119823 0.123053
5 131 -0.119823 0.123053
5 132 -0.119787 -0.176576
5 135 -0.120537 -0.0718782
5 459 -0.107018 -0.210592
5 136 -0.105083 -0.120006
5 460 -0.107067 -0.188034
5 137 -0.107067 -0.188034
5 138 -0.107226 -0.180106
5 629 -0.0996698 -0.211696
5 139 -0.100095 -0.114965
5 142 -0.0999475 -0.176966
5 143 -0.0999475 -0.176966
5 631 -0.0975249 -0.0271457
5 461 -0.0975249 -0.0271457
5 462 -0.0951824 -0.156513
5 144 -0.0914028 -0.115283
5 463 -0.0934818 -0.165736
5 145 -0.0878645 -0.10926
5 146 -0.0890196 -0.151174
5 147 -0.0793433 -0.0402523
5 148 -0.0793433 -0.0402523
5 464 -0.0753359 -0.120175
5 150 -0.0753359 -0.120175
5 151 -0.0764561 -0.0688174
0 897 -0.0171047 0.0918773
5 897 -0.0899086 0.1502
5 152 -0.0693626 -0.0569528
5 155 -0.0643392 -0.0994878
5 467 -0.0643392 -0.0994878
5 159 -0.0582842 -0.115091
5 163 -0.0515407 -0.0899044
5 165 -0.0755854 0.162981
5 166 -0.073641 0.154518
5 513 -0.0668326 0.148517
5 514 -0.0427225 -0.0862583
5 168 -0.0638321 0.151624
0 898 0.0292273 0.0948454
5 898 -0.0565415 0.15501
5 646 0.0898973 0.146892
5 173 0.00659388 0.0613727
5 650 -0.0323577 0.166612
0 899 0.0649046 0.184003
5 899 -0.0212575 0.239954
5 175 -0.020677 0.226323
5 176 -0.0189292 0.218786
5 177 -0.0274084 0.119626
0 900 0.0693503 0.111928
5 900 -0.0277636 0.171766
5 179 -0.0215984 0.162791
0 901 0.0832544 0.113587
5 901 -0.0160563 0.174472
5 181 -0.0152726 0.169994
5 182 -0.0124097 0.181731
5 184 -0.00383308 0.173352
5 659 0.0106624 0.22763
5 187 0.0893351 -0.085855
5 188 0.000685393 0.164274
5 190 0.0102001 0.0958085
0 902 0.107494 0.0797343
5 902 0.00269912 0.145023
5 196 0.0167839 0.141742
5 197 0.0258112 0.146064
5 667 0.0353412 0.167993
0 903 0.137308 0.107862
5 903 0.0362774 0.170344
0 904 0.138065 0.074788
5 904 0.03464 0.14198
5 669 0.0391562 0.179547
5 200 0.0444724 0.184593
5 201 0.0457792 0.177527
0 905 0.155482 0.0980289
5 905 0.0536897 0.164662
0 906 0.156109 0.102133
5 906 0.0548589 0.168247
5 202 0.0624813 0.205513
5 203 0.0587947 0.168276
5 672 0.0621838 0.167805
5 204 0.0871659 0.154806
5 675 0.0844949 0.171892
5 677 0.104875 0.154276
5 678 0.109773 0.150194
5 682 0.191376 -0.0590742
5 209 0.355238 0.0519845
5 683 0.214776 0.022896
5 216 0.215125 0.0883336
5 217 0.216905 0.0524463
5 218 0.223963 0.0297973
5 219 0.223183 0.122823
5 220 0.220524 0.0886738
5 221 0.223506 0.140438
5 222 0.22387 0.0700045
5 223 0.224203 0.130418
5 224 0.223156 0.0955438
5 227 0.226893 0.0812617
5 230 0.241666 0.0311827
5 231 0.23453 0.101283
5 233 0.235831 0.0797229
5 234 0.235831 0.0797229
5 235 0.239103 0.13756
5 236 0.237624 0.105679
5 238 0.235096 -0.0656763
5 239 0.235096 -0.0656763
5 693 0.239791 0.110295
5 241 0.232613 -0.255248
5 243 0.240326 0.123201
5 694 0.247722 0.0342445
5 245 0.24411 -0.0249435
0 907 0.319251 -0.287884
5 907 -0.294378 -0.0375389
5 697 0.24809 0.024475
5 246 0.249892 0.0150228
5 247 0.247742 -0.0336649
5 248 0.243446 0.103631
5 249 0.233691 -0.233524
5 516 0.243393 0.119445
5 250 0.243393 0.119445
5 251 0.241077 -0.0606136
5 252 0.241077 -0.0606136
5 253 0.236578 0.0162425
5 255 0.251305 0.00295622
5 520 0.250154 0.11128
5 257 0.250154 0.11128
5 258 0.257049 0.0118845
5 522 0.25611 -0.0712854
5 261 0.259786 0.165855
5 264 0.261081 -0.0707425
0 908 0.341431 -0.0903171
5 908 0.273702 -0.0170363
5 265 0.265051 -0.0361336
5 270 0.249159 -0.183831
5 275 0.273433 -0.0473025
5 276 0.285877 -0.0100076
5 720 0.27768 -0.047735
5 278 0.280203 -0.271721
5 279 0.272092 0.14555
5 280 0.254391 -0.182319
0 909 0.356516 -0.00824526
5 909 0.276254 0.0660842
5 725 0.277375 0.127247
5 281 0.277375 0.127247
5 282 0.257287 -0.167362
5 732 0.264117 -0.159607
5 284 0.282062 0.115872
5 285 0.26119 -0.214138
5 287 0.2959 -0.106921
5 288 0.2959 -0.106921
0 285 0.369178 -0.312518
5 735 0.299202 -0.0869667
5 740 0.267153 -0.178135
5 290 0.298823 -0.106595
5 293 0.296968 0.133278
0 910 0.376316 0.0433401
5 910 0.29055 0.116671
5 745 0.266492 -0.202357
5 294 0.302058 0.0609329
5 525 0.297266 0.159309
5 295 0.279292 -0.159266
5 753 0.301477 0.159947
5 296 0.301477 0.159947
5 298 0.304434 0.0522342
5 754 0.275151 -0.194471
5 299 0.280603 -0.169128
0 911 0.388847 -0.263585
5 911 0.280603 -0.169128
5 526 0.302476 0.169458
0 295 0.389047 -0.252698
5 300 0.307279 0.0343556
5 301 0.305598 0.162871
0 912 0.396303 -0.288256
5 912 0.282905 -0.190281
5 304 0.31039 0.044045
0 913 0.398119 -0.276907
5 913 -0.372469 0.00525183
5 759 0.311503 0.138904
5 760 0.289867 -0.165617
5 762 0.31433 0.0341072
5 764 0.290128 -0.160519
5 482 0.290128 -0.160519
5 766 0.316652 0.0388742
5 767 0.311635 0.124728
0 914 0.403545 -0.284821
5 914 0.288619 -0.187435
5 307 0.319183 0.036293
5 484 0.319839 0.173429
5 485 0.325108 -0.0743005
5 772 0.294592 -0.187878
5 773 0.297647 -0.161841
5 310 0.328325 0.0711803
5 311 0.325134 0.169537
5 775 0.300658 -0.223763
5 776 0.302028 -0.152253
5 777 0.300905 -0.169817
5 778 0.300905 -0.169817
5 313 0.326821 0.086427
5 314 0.330597 0.158885
5 316 0.331627 -0.106445
5 780 0.334345 0.0647602
5 318 0.336702 0.059833
5 784 0.302473 -0.194286
5 319 0.330402 0.00684765
5 490 0.331526 -0.000917062
5 320 0.331526 -0.000917062
5 786 0.307005 -0.202818
0 915 0.429965 0.0954085
5 915 0.341132 0.168676
5 322 0.33932 0.0930443
5 492 0.342473 0.156183
5 324 0.338906 0.000169645
5 327 0.307277 -0.0207291
5 791 0.343307 -0.027769
5 493 0.347203 0.0439207
5 329 0.343082 -0.0106813
5 794 0.343772 -0.0619647
5 331 0.350916 0.0404957
5 332 0.346132 0.0004016
5 333 0.352011 0.0458045
5 337 0.350678 0.000264448
5 338 0.351484 -0.0142877
0 916 0.448298 -0.27834
5 916 0.331432 -0.179554
5 796 0.356107 0.10484
5 797 0.359495 0.116614
5 341 0.353596 -0.059069
5 342 0.353816 -0.0761763
5 344 0.359272 -0.0366265
5 345 0.364663 0.118897
5 346 0.362006 0.0015097
5 347 0.36541 0.115277
5 348 0.361524 -0.00908689
5 350 0.360112 -0.0670065
5 352 0.366031 0.00836575
5 353 0.374714 0.066166
5 355 0.367193 0.00434008
5 356 0.363254 -0.0765748
5 357 0.379327 0.0519439
5 497 0.377101 0.149694
5 358 0.369446 -0.0965906
5 361 0.376952 -0.102637
5 534 0.369618 -0.314068
5 809 0.3684 -0.287609
5 498 0.375259 -0.0123514
5 364 0.382706 0.120323
5 366 0.379922 -0.0499358
5 367 0.391841 0.172144
0 917 0.479405 -0.259168
5 917 0.357292 -0.160875
5 369 0.39513 0.0301433
5 828 0.382469 -0.306263
5 829 0.380636 -0.291294
5 377 0.402616 0.168107
5 379 0.392476 -0.00762557
5 380 0.403021 0.162595
5 835 0.367795 -0.152682
5 538 0.391973 -0.306417
5 384 0.399956 -0.0117821
0 918 0.494788 -0.403634
5 918 0.392557 -0.302511
5 385 0.408101 0.132503
5 386 0.408101 0.132503
0 919 0.499443 -0.0851611
5 919 0.404692 -0.0027927
5 387 0.411382 0.147042
0 920 0.501032 -0.308428
5 920 0.371324 -0.206878
5 388 0.408671 0.0103213
5 855 0.375141 -0.20288
5 390 0.425393 -0.110702
5 857 0.403072 -0.286471
5 391 0.419636 0.0462934
5 392 0.415864 0.12206
5 394 0.413592 -0.0215374
5 858 0.379514 -0.207031
0 921 0.509517 -0.195742
5 921 0.429576 -0.110779
5 860 0.418862 0.128076
5 396 0.432577 -0.108137
5 397 0.422149 0.130087
0 922 0.512333 0.0526681
5 922 0.422149 0.130087
5 399 0.422145 0.12337
5 402 0.428216 0.0570934
5 405 0.431314 0.142838
5 406 0.431608 0.123455
5 407 0.435032 0.110997
5 871 0.424737 -0.038138
5 408 0.424737 -0.038138
5 413 0.436237 0.132974
5 414 0.425641 -0.0519536
5 542 0.424309 -0.0484842
0 923 0.525908 -0.309576
5 923 -0.564915 0.0615117
5 415 0.439056 0.139862
5 419 0.447386 0.126792
0 924 0.534422 -0.13026
5 924 0.436298 -0.0445633
0 925 0.534422 -0.13026
5 925 0.436298 -0.0445633
5 422 0.437712 -0.0371294
5 423 0.450697 0.131696
5 424 0.463623 0.0555182
5 427 0.445634 -0.030224
5 428 0.443273 -0.0481683
5 430 0.465785 0.103731
5 431 0.447117 -0.0676449
5 432 0.447117 -0.0676449
5 433 0.450309 -0.0351161
5 434 0.476853 0.0564177
5 435 0.476178 0.0511579
5 436 0.47792 0.0683346
5 437 0.455103 -0.0422584
0 926 0.557488 -0.316886
5 926 0.541787 -0.246619
5 886 0.430661 -0.204216
0 927 -0.497949 0.181939
6 927 -0.0716646 0.227691
6 562 -0.540503 0.223694
6 563 -0.540503 0.223694
6 888 -0.551191 0.200959
6 566 -0.540222 0.194167
6 567 -0.53674 0.187593
6 568 -0.539095 0.119205
6 569 -0.533477 0.193924
6 573 -0.530266 0.1175
6 574 -0.526449 0.133248
6 575 -0.524805 0.119682
6 576 -0.523611 0.130606
6 577 -0.522667 0.123438
6 578 -0.521347 0.117363
6 582 -0.504205 0.194575
6 584 -0.511305 0.164981
6 586 -0.508287 0.12896
6 2 -0.506223 0.122515
6 3 -0.505175 0.132827
0 928 -0.439957 0.136142
6 928 -0.49312 0.191527
6 5 -0.492139 0.0619619
6 7 -0.479864 0.197703
6 10 -0.485015 0.0988211
6 11 -0.471789 0.2201
6 12 -0.47198 0.0765076
6 13 -0.464499 0.163194
6 14 -0.467125 0.104671
6 595 -0.398981 -0.0454684
6 20 -0.399656 -0.0259062
6 21 -0.397737 -0.0330008
6 22 -0.402728 -0.122493
6 23 -0.393818 -0.055986
6 505 -0.423205 0.0635182
6 25 -0.390008 -0.023709
6 439 -0.394979 -0.107952
6 28 -0.38599 -0.0148981
6 597 -0.410599 0.0585514
6 33 -0.378867 -0.0368349
6 34 -0.378867 -0.0368349
6 35 -0.376634 -0.103945
6 441 -0.376634 -0.103945
6 602 -0.380612 -0.141059
6 36 -0.380612 -0.141059
6 604 -0.369141 0.149188
0 929 -0.326055 -0.254501
6 929 -0.376206 -0.144142
6 41 -0.365626 -0.0318012
6 42 -0.364187 -0.0159213
6 44 -0.36164 -0.112169
6 606 -0.354687 0.144392
6 47 -0.356389 -0.0722925
6 48 -0.359003 -0.131914
6 49 -0.359611 -0.136343
6 443 -0.354346 -0.0900886
6 892 -0.351425 0.0142573
6 53 -0.351752 -0.107061
6 55 -0.346855 -0.0611701
6 56 -0.34429 -0.0673374
6 57 -0.345078 -0.11329
6 58 -0.345078 -0.11329
6 59 -0.343314 -0.0276232
6 61 -0.339465 -0.119533
6 63 -0.333411 -0.138066
6 64 -0.334188 -0.122985
6 66 -0.331942 -0.127293
6 893 -0.333511 -0.115446
6 68 -0.329293 -0.110857
6 69 -0.325163 -0.127124
6 71 -0.32083 -0.13431
6 444 -0.321571 -0.110072
6 72 -0.324378 -0.0190036
6 73 -0.317687 -0.0464156
6 74 -0.311022 -0.0838468
6 75 -0.311022 -0.0838468
6 76 -0.311022 -0.0838468
0 930 -0.252149 -0.034459
6 930 -0.30496 0.0459593
6 79 -0.303765 0.146255
6 81 -0.306983 0.0367646
6 612 -0.293274 0.0168633
6 506 -0.281359 0.00507488
6 507 -0.281359 0.00507488
6 894 -0.273589 0.0100294
6 88 -0.267194 0.0156626
6 89 -0.267194 0.0156626
6 95 -0.251939 0.0191849
6 98 -0.20498 0.160219
6 620 -0.218482 0.0160273
6 103 -0.207077 -0.00366791
6 451 -0.205796 0.00300407
6 105 -0.203871 -0.010217
6 623 -0.177107 -0.162818
6 106 -0.197528 -0.00969641
6 108 -0.174612 -0.157439
6 455 -0.174004 -0.149254
6 109 -0.174004 -0.149254
6 625 -0.179754 -0.0375241
6 113 0.226826 -0.160454
6 114 -0.160881 -0.105406
6 116 -0.174379 0.00561316
6 118 -0.161203 -0.159467
6 627 -0.165594 0.00821408
6 120 -0.169656 -0.0259323
6 121 -0.155171 0.133279
6 896 -0.167527 -0.00508495
6 122 -0.161285 -0.0502365
6 123 -0.156564 -0.16978
6 126 -0.147119 -0.0982038
6 127 -0.149507 -0.174093
6 128 -0.149507 -0.174093
6 456 -0.341047 -0.141668
6 457 -0.146385 -0.190398
6 129 -0.149058 0.127133
6 132 -0.146299 -0.157867
6 133 -0.141503 -0.131277
6 134 -0.141503 -0.131277
6 135 -0.146808 -0.0539879
6 137 -0.133842 -0.169021
6 138 -0.133833 -0.161392
6 139 -0.126276 -0.0977415
6 140 -0.126276 -0.0977415
6 141 -0.129198 -0.149866
6 142 -0.126626 -0.158377
6 143 -0.126626 -0.158377
6 462 -0.121907 -0.138163
6 144 -0.117702 -0.0982064
6 463 -0.120503 -0.147575
6 145 -0.113899 -0.0924444
6 464 0.428418 -0.141639
6 151 -0.102648 -0.0524537
6 152 -0.0952049 -0.0406362
6 155 -0.0908085 -0.0827121
6 467 -0.0902891 -0.0830398
6 159 -0.0846211 -0.0982528
6 160 -0.0783802 -0.117581
6 471 -0.0757955 -0.0983606
6 163 -0.0783035 -0.0733326
6 639 0.196391 0.124344
6 514 -0.069345 -0.0700246
0 931 0.0139317 -0.172213
6 931 -0.0685488 -0.0762645
6 168 -0.0943772 0.164829
6 899 -0.0528737 0.251408
6 177 -0.0616889 0.133322
6 178 -0.0559966 0.175648
6 653 -0.039115 0.230662
6 654 -0.039115 0.230662
0 932 0.0793122 0.119231
6 932 0.00293366 0.192034
6 655 -0.0373063 0.234988
6 901 -0.0509751 0.187297
6 181 -0.0499928 0.182885
6 182 -0.0473257 0.194448
6 183 -0.0473257 0.194448
6 658 -0.0313352 0.0921646
6 184 -0.0389238 0.186233
6 659 -0.0215263 0.239173
6 190 -0.0242067 0.109875
6 902 -0.0331484 0.158432
6 194 -0.0267062 0.158957
6 196 -0.0197458 0.155028
0 933 0.125713 0.109818
6 933 -0.0102741 0.184006
6 197 -0.0114162 0.159418
6 667 4.11581e-05 0.180608
6 198 -0.00672396 0.163848
6 904 -0.00225194 0.155244
6 199 0.011489 0.186611
6 201 -0.0416141 0.18961
6 202 0.0291472 0.21709
6 203 0.0232709 0.181224
6 672 0.0262926 0.181067
6 204 -0.087212 0.16815
6 205 0.0726131 0.174634
6 677 0.292649 0.164572
6 212 0.249097 0.0691071
6 219 0.193743 0.134843
6 221 0.193971 0.152203
6 223 0.194702 0.142724
6 224 -0.0931349 0.116914
6 225 0.199814 0.0244152
6 227 0.19528 0.0942811
0 934 0.302566 0.0457118
6 934 0.196477 0.128126
0 935 0.303152 0.0132051
6 935 0.195012 0.0974997
6 229 0.20409 0.0168889
0 936 0.309201 -0.112879
6 936 0.20771 -0.0196635
6 230 0.211518 0.0448337
6 231 0.203225 0.113701
6 233 0.204072 0.0927157
6 235 0.208576 0.149449
6 693 0.2081 0.122516
6 243 0.20753 0.135171
0 937 0.317961 -0.036057
6 937 0.22296 0.0507476
6 245 0.211331 -0.0108663
6 697 0.217133 0.0376624
6 248 0.211783 0.115977
6 516 0.211449 0.131687
6 250 0.211449 0.131687
6 255 0.219152 0.0166643
6 520 0.217911 0.123665
6 257 0.217911 0.123665
0 938 0.330981 -0.0636682
6 938 0.225221 0.0254793
6 258 0.225221 0.0254793
6 522 0.221724 -0.0564605
6 264 0.227157 -0.0558702
6 265 0.232113 -0.0217545
6 274 0.234707 -0.0474037
6 275 0.240451 -0.032467
6 720 0.244769 -0.0334736
6 278 0.24607 -0.253877
6 279 0.239366 0.157609
6 909 0.243618 0.0792644
6 725 0.20358 0.14195
6 281 0.2451 0.139944
6 730 -0.174715 -0.0111697
6 732 0.224233 -0.143099
6 287 0.263371 -0.0920448
6 742 0.219712 -0.137542
6 293 0.26494 0.145261
6 910 0.256112 0.129191
6 294 0.26894 0.0742008
6 753 0.267747 0.171941
6 296 0.267747 0.171941
6 297 0.268785 0.0550318
6 298 0.26997 0.0654471
6 300 0.271891 0.0475852
6 301 0.271791 0.174941
6 302 0.273415 0.155233
6 304 0.275705 0.0573442
6 758 0.27738 0.0514408
6 759 0.2765 0.151097
0 939 0.399088 0.0921167
6 939 0.278608 0.176361
6 762 0.279063 0.0475877
6 763 0.2785 0.157764
6 767 0.275459 0.137318
6 307 0.284014 0.0492488
6 484 0.28562 0.185049
0 940 0.410361 0.0916086
6 940 0.289391 0.176838
6 310 0.294247 0.0842815
6 487 0.288052 0.15442
6 311 0.290438 0.181467
6 780 0.300565 0.0781677
6 318 0.302001 0.0728991
6 319 0.29418 0.0219098
6 490 0.29444 0.013119
6 320 0.29444 0.013119
6 787 0.260226 -0.124246
6 321 0.304196 0.161908
6 915 0.306381 0.180662
6 322 0.303531 0.105914
6 492 0.307268 0.168668
6 791 0.305681 -0.0131316
6 493 0.310848 0.0572681
6 329 0.305608 0.00357752
6 331 0.314824 0.0536387
6 335 0.314644 0.0244039
6 337 0.31285 0.0142847
0 941 0.447289 -0.164657
6 941 0.307014 -0.0624043
6 338 0.314715 0.000512634
6 796 0.319795 0.11722
6 797 0.323332 0.128977
6 341 0.31544 -0.0442917
6 342 0.31452 -0.060972
6 344 0.321639 -0.0221197
6 495 0.335932 0.0704758
6 345 0.328389 0.1313
6 347 0.330338 0.127861
6 348 0.323679 0.00515392
6 349 0.319537 -0.0747763
6 352 0.344857 0.0221034
6 354 0.348012 0.0800502
6 355 0.329272 0.0186257
6 356 0.323616 -0.0612372
6 357 0.343872 0.0651339
6 497 0.341671 0.161597
6 359 0.333768 0.0180102
6 809 0.326715 -0.26933
6 810 0.336344 -0.0341513
6 364 0.347164 0.132877
6 367 0.357059 0.183882
0 942 0.480292 -0.0590768
6 942 -0.431301 0.0647471
6 825 0.361176 -0.148237
6 537 0.349228 -0.286674
6 831 0.368417 0.0812297
6 376 0.366983 0.072014
6 377 0.36794 0.179762
6 380 0.36772 0.17447
6 836 0.369619 0.178863
6 382 0.365422 0.13944
6 846 0.370677 0.128113
6 386 0.371329 0.144576
6 919 0.366773 0.0110692
6 849 0.377485 0.0591233
6 387 0.374752 0.15869
6 391 0.311755 0.0611918
6 392 0.379321 0.134227
0 943 0.507811 0.0659568
6 943 0.400052 0.155541
6 393 0.37399 0.00676918
0 944 0.512002 -0.266173
6 944 0.421677 -0.164167
6 396 0.396972 -0.0936153
6 397 0.385818 0.142187
6 399 0.385747 0.135867
6 400 0.405574 -0.0661472
0 945 0.516086 0.0585941
6 945 0.390808 0.14813
6 405 0.395452 0.154852
6 406 0.39508 0.136486
6 407 0.39947 0.123098
6 409 0.410519 -0.08414
6 413 0.400321 0.145104
6 419 0.411667 0.138637
0 946 0.533248 -0.252936
6 946 0.358204 -0.143102
6 420 0.417726 0.131152
6 422 0.39822 -0.023001
6 423 0.415079 0.143463
6 426 0.406711 -0.0163312
6 427 0.406711 -0.0163312
0 947 0.541503 -0.298776
6 947 0.368361 -0.187927
6 428 0.403364 -0.0337747
6 430 0.431141 0.115671
6 433 0.411359 -0.0214319
6 435 0.443664 0.0639768
6 437 0.415678 -0.028134
6 885 -0.111348 -0.18851
7 547 -0.527958 0.0293687
7 548 -0.522543 0.102177
7 549 -0.523992 0.0589432
0 948 -0.532538 -0.134645
7 948 -0.508273 -0.0108137
7 556 -0.497357 -0.0104097
7 557 -0.497357 -0.0104097
7 564 -0.477411 0.00422653
0 949 -0.486235 0.0601801
7 949 -0.473417 0.144646
7 573 -0.460377 0.136077
7 503 -0.456693 0.0321527
7 577 -0.453883 0.14269
7 890 -0.437337 0.237306
7 5 -0.42417 0.0823884
7 13 -0.401076 0.181226
7 14 -0.399805 0.124359
7 15 -0.396191 0.215032
7 16 -0.39603 0.19054
7 592 -0.392316 0.229423
7 891 -0.346357 -0.0189796
7 595 -0.344362 -0.0257715
7 20 -0.345413 -0.00645961
7 21 -0.342897 -0.013235
7 23 -0.339064 -0.0359703
7 24 -0.335976 -0.126122
7 25 -0.335971 -0.00389302
7 26 -0.333602 0.157404
7 439 -0.336598 -0.0867871
7 27 -0.332357 0.0174182
7 28 -0.331547 0.00464725
7 597 -0.347831 0.0774641
7 29 -0.328354 0.0201492
7 600 -0.328354 0.0201492
7 30 -0.328456 -0.111488
7 31 -0.328456 -0.111488
7 33 -0.324125 -0.0169096
7 34 -0.324125 -0.0169096
7 602 -0.321874 -0.119432
7 36 -0.321874 -0.119432
7 37 -0.319104 -0.00103226
7 603 -0.319104 -0.00103226
7 38 -0.318907 0.0203339
7 39 -0.317782 0.0333052
7 929 -0.317665 -0.122393
7 40 -0.314313 -0.0763855
7 41 -0.311158 -0.0117933
7 42 -0.30928 0.0034071
7 43 -0.305037 0.175905
7 44 -0.303969 -0.090448
7 45 -0.303397 -0.0921789
7 47 -0.300695 -0.0522451
7 48 -0.300957 -0.110321
7 49 -0.301342 -0.115168
7 51 -0.297817 0.148662
7 52 -0.297817 0.148662
7 443 -0.297284 -0.069037
7 892 -0.297116 0.0324328
7 55 -0.292401 -0.0403978
7 56 -0.290127 -0.046955
7 57 -0.287929 -0.0916026
7 59 -0.287774 -0.00744203
7 61 -0.28207 -0.0980354
7 65 -0.275256 -0.105723
7 66 -0.275256 -0.105723
7 893 -0.276355 -0.0939081
7 67 -0.268288 -0.0644105
7 68 -0.27206 -0.089499
7 69 -0.268856 -0.105557
7 71 -0.26514 -0.113083
7 444 -0.264828 -0.0887894
7 72 -0.267996 0.00127753
7 75 -0.257012 -0.0625001
7 446 -0.261697 0.0319853
7 79 -0.252525 0.163895
7 80 -0.244774 0.00655812
7 610 -0.244774 0.00655812
7 612 -0.237193 0.0363325
7 613 -0.221885 0.143527
7 614 -0.222096 0.158459
7 506 -0.223023 0.0255701
7 507 -0.223023 0.0255701
7 616 -0.214047 0.173925
7 84 -0.214047 0.173925
7 86 -0.207194 0.120206
7 617 -0.215117 0.0305307
7 894 -0.215117 0.0305307
7 508 -0.21072 0.0103217
7 88 -0.208989 0.0361936
7 89 -0.208989 0.0361936
7 90 -0.20555 0.0311273
7 509 -0.203093 5.41338e-05
7 91 -0.191719 0.167306
7 618 -0.175534 -0.0340161
7 93 -0.1962 0.0440517
7 95 -0.194571 0.0394648
7 96 -0.164449 0.143182
7 620 -0.162485 0.0363015
7 99 -0.1597 0.0271405
7 101 -0.143424 0.1534
7 451 -0.149369 0.0235216
7 452 -0.149369 0.0235216
7 105 -0.147651 0.0104294
7 623 -0.126394 -0.141791
7 106 -0.141962 0.0109771
7 107 -0.125582 -0.12171
7 108 -0.123301 -0.135701
7 109 -0.122817 -0.126569
7 110 -0.121969 -0.0606019
7 625 -0.127133 -0.0167562
7 115 -0.121144 0.0304663
7 117 -0.121963 0.0137677
7 118 -0.10939 -0.136652
7 119 -0.103912 -0.0813619
7 627 -0.113043 0.0284133
7 121 -0.10716 0.1512
7 125 -0.0952024 -0.156286
7 127 -0.0975925 -0.15159
7 128 -0.0975925 -0.15159
7 456 -0.0965821 -0.139486
7 457 -0.0937152 -0.167702
7 129 -0.0987527 0.144681
7 130 -0.0953092 0.154178
7 131 -0.0953092 0.154178
7 132 -0.0936239 -0.135087
7 135 -0.0950645 -0.0349126
7 136 -0.079737 -0.081084
7 138 -0.081531 -0.138416
7 139 -0.0750306 -0.0764275
7 141 -0.0768486 -0.126946
7 142 -0.0743384 -0.135412
7 143 -0.0743384 -0.135412
7 632 -0.0712544 0.158988
7 463 -0.0684107 -0.124673
7 145 -0.0635603 -0.070772
7 146 -0.0640564 -0.110833
7 464 -0.0513105 -0.0810815
7 150 -0.0513105 -0.0810815
7 151 -0.0520371 -0.0317434
7 897 -0.0650023 0.180856
7 152 -0.045898 -0.0202509
7 155 -0.0408259 -0.0610988
7 467 -0.0408259 -0.0610988
7 158 -0.0600907 0.174578
7 159 -0.0352103 -0.0760692
7 160 -0.0296287 -0.0964126
7 470 -0.0297588 -0.0919148
7 471 -0.0259266 -0.0767277
7 165 -0.0496325 0.194551
7 166 -0.0472514 0.184956
7 513 -0.0417192 0.180415
7 168 -0.0385313 0.183551
7 175 0.00345049 0.256378
7 177 -0.0021277 0.15324
7 178 0.00318007 0.195404
7 179 0.00318007 0.195404
7 653 0.0158554 0.249227
7 654 0.0158554 0.249227
7 655 0.0176562 0.253668
7 184 0.0206299 0.205567
7 659 0.0331787 0.257954
7 188 0.0251609 0.19668
7 189 0.0339066 0.130203
7 190 0.0339066 0.130203
7 663 0.0406517 0.193929
7 196 0.0413186 0.17524
7 475 0.0524885 0.196251
7 667 0.0588202 0.20044
7 198 0.0533986 0.183873
7 199 0.0658723 0.206869
7 200 0.067434 0.216568
7 201 0.0677223 0.209591
7 203 0.0813581 0.200769
0 950 0.169963 0.150206
7 950 0.092564 0.242319
0 951 0.169963 0.150206
7 951 0.092564 0.242319
7 205 0.113828 0.194262
0 952 0.202619 0.092259
7 952 0.128354 0.189969
7 682 0.221803 -0.0258203
7 209 0.222152 0.10412
7 210 0.222152 0.10412
7 211 -0.467848 0.21163
7 212 0.22695 0.0883809
7 213 0.227428 0.0822787
7 216 0.230573 0.120726
7 217 0.231985 0.0858522
7 218 0.238873 0.0640033
7 220 0.235727 0.121479
7 222 0.238725 0.103354
7 223 0.239313 0.161788
7 225 0.245108 0.0454935
7 226 0.246302 0.168619
7 227 0.24203 0.114353
7 228 0.251201 0.0506642
7 229 0.249479 0.0382531
7 230 0.255899 0.0654795
7 231 0.250139 0.133972
7 233 0.250705 0.113169
7 234 0.250705 0.113169
7 235 0.254254 0.168919
7 236 0.252646 0.138128
7 693 0.254966 0.142816
7 240 0.261865 0.0524556
7 243 0.254923 0.155138
7 244 0.25041 -0.0225657
7 695 0.436834 0.0372591
7 247 0.261747 0.00298317
7 249 0.247842 -0.187973
7 250 0.258683 0.151597
7 251 0.255576 -0.0226523
